2.81e-06,0,0,0,0,0,0,0,
0.0014408,0,0,0,0,0,0,0,
0.00273277,0,0,0,0,0,0,0,
0.00408271,0,0,0,0,0,0,0,
0.00539935,0,0,0,0,0,0,0,
0.00678041,0,0,0,0,0,0,0,
0.00821174,0,0,0,0,0,0,0,
0.00968241,0,0,0,0,0,0,0,
0.0110011,0,0,0,0,0,0,0,
0.0123593,0,0,0,0,0,0,0,
0.0137217,0,0,0,0,0,0,0,
0.015051,0,0,0,0,0,0,0,
0.0164896,0,0,0,0,0,0,0,
0.0178908,0,0,0,0,0,0,0,
0.0193273,0,0,0,0,0,0,0,
0.0208101,0,0,0,0,0,0,0,
0.0221732,0,0,0,0,0,0,0,
0.0235568,0,0,0,0,0,0,0,
0.0249397,0,0,0,0,0,0,0,
0.0264115,0,0,0,0,0,0,0,
0.027769,0,0,0,0,0,0,0,
0.0290798,0,0,0,0,0,0,0,
0.0304562,0,0,0,0,0,0,0,
0.0318056,0,0,0,0,0,0,0,
0.0332734,0,0,0,0,0,0,0,
0.0347294,0,0,0,0,0,0,0,
0.0361373,0,0,0,0,0,0,0,
0.0376041,0,0,0,0,0,0,0,
0.0389401,0,0,0,0,0,0,0,
0.0402781,0,0,0,0,0,0,0,
0.0416098,0,0,0,0,0,0,0,
0.0430019,0,0,0,0,0,0,0,
0.0442973,0,0,0,0,0,0,0,
0.0457038,0,0,0,0,0,0,0,
0.0470585,0,0,0,0,0,0,0,
0.048406,0,0,0,0,0,0,0,
0.0499225,0,0,0,0,0,0,0,
0.0513252,0,0,0,0,0,0,0,
0.0526862,0,0,0,0,0,0,0,
0.0540886,0,0,0,0,0,0,0,
0.055406,0,0,0,0,0,0,0,
0.0566989,0,0,0,0,0,0,0,
0.0580743,0,0,0,0,0,0,0,
0.0594433,0,0,0,0,0,0,0,
0.0608157,0,0,0,0,0,0,0,
0.0622406,0,0,0,0,0,0,0,
0.0637502,0,0,0,0,0,0,0,
0.0650763,0,0,0,0,0,0,0,
0.0664252,0,0,0,0,0,0,0,
0.0677172,0,0,0,0,0,0,0,
0.0690963,0,0,0,0,0,0,0,
0.0704804,0,0,0,0,0,0,0,
0.0718531,0,0,0,0,0,0,0,
0.0733843,0,0,0,0,0,0,0,
0.0749766,0,0,0,0,0,0,0,
0.0762971,0,0,0,0,0,0,0,
0.0776819,0,0,0,0,0,0,0,
0.0790298,0,0,0,0,0,0,0,
0.0803762,0,0,0,0,0,0,0,
0.0817874,0,0,0,0,0,0,0,
0.0831131,0,0,0,0,0,0,0,
0.0844627,0,0,0,0,0,0,0,
0.0858585,0,0,0,0,0,0,0,
0.0873804,0,0,0,0,0,0,0,
0.0888757,0,0,0,0,0,0,0,
0.0903931,0,0,0,0,0,0,0,
0.0918081,0,0,0,0,0,0,0,
0.0931436,0,0,0,0,0,0,0,
0.0945119,0,0,0,0,0,0,0,
0.095946,0,0,0,0,0,0,0,
0.0973072,0,0,0,0,0,0,0,
0.0988261,0,0,0,0,0,0,0,
0.100611,0,0,0,0,0,0,0,
0.103913,0,0,0,0,0,0,0,
0.105362,0,0,0,0,0,0,0,
0.106787,0,0,0,0,0,0,0,
0.108139,0,0,0,0,0,0,0,
0.109602,0,0,0,0,0,0,0,
0.111106,0,0,0,0,0,0,0,
0.121897,0,0,0,0,0,0,0,
0.125833,0,0,0,0,0,0,0,
0.12725,0,0,0,0,0,0,0,
0.128691,0,0,0,0,0,0,0,
0.130317,0,0,0,0,0,0,0,
0.132539,0,0,0,0,0,0,0,
0.134205,0,0,0,0,0,0,0,
0.135852,0,0,0,0,0,0,0,
0.137194,0,0,0,0,0,0,0,
0.138661,0,0,0,0,0,0,0,
0.14007,0,0,0,0,0,0,0,
0.141554,0,0,0,0,0,0,0,
0.143206,0,0,0,0,0,0,0,
0.144662,0,0,0,0,0,0,0,
0.146137,0,0,0,0,0,0,0,
0.147566,0,0,0,0,0,0,0,
0.14897,0,0,0,0,0,0,0,
0.150439,0,0,0,0,0,0,0,
0.151813,0,0,0,0,0,0,0,
0.154805,0,0,0,0,0,0,0,
0.156306,0,0,0,0,0,0,0,
0.157687,0,0,0,0,0,0,0,
0.159116,0,0,0,0,0,0,0,
0.160712,0,0,0,0,0,0,0,
0.162417,0,0,0,0,0,0,0,
0.163976,0,0,0,0,0,0,0,
0.165391,0,0,0,0,0,0,0,
0.166842,0,0,0,0,0,0,0,
0.168356,0,0,0,0,0,0,0,
0.169804,0,0,0,0,0,0,0,
0.171198,0,0,0,0,0,0,0,
0.1726,0,0,0,0,0,0,0,
0.174139,0,0,0,0,0,0,0,
0.175626,0,0,0,0,0,0,0,
0.177272,0,0,0,0,0,0,0,
0.178751,0,0,0,0,0,0,0,
0.180133,0,0,0,0,0,0,0,
0.181544,0,0,0,0,0,0,0,
0.182922,0,0,0,0,0,0,0,
0.184257,0,0,0,0,0,0,0,
0.185686,0,0,0,0,0,0,0,
0.187066,0,0,0,0,0,0,0,
0.188431,0,0,0,0,0,0,0,
0.189987,0,0,0,0,0,0,0,
0.191363,0,0,0,0,0,0,0,
0.192741,0,0,0,0,0,0,0,
0.194196,0,0,0,0,0,0,0,
0.195585,0,0,0,0,0,0,0,
0.196959,0,0,0,0,0,0,0,
0.198363,0,0,0,0,0,0,0,
0.199743,0,0,0,0,0,0,0,
0.201171,0,0,0,0,0,0,0,
0.202629,0,0,0,0,0,0,0,
0.204021,0,0,0,0,0,0,0,
0.205398,0,0,0,0,0,0,0,
0.20686,0,0,0,0,0,0,0,
0.208185,0,0,0,0,0,0,0,
0.209703,0,0,0,0,0,0,0,
0.211115,0,0,0,0,0,0,0,
0.212485,0,0,0,0,0,0,0,
0.213893,0,0,0,0,0,0,0,
0.215317,0,0,0,0,0,0,0,
0.216697,0,0,0,0,0,0,0,
0.218119,0,0,0,0,0,0,0,
0.219513,0,0,0,0,0,0,0,
0.220959,0,0,0,0,0,0,0,
0.222429,0,0,0,0,0,0,0,
0.223818,0,0,0,0,0,0,0,
0.225118,0,0,0,0,0,0,0,
0.226538,0,0,0,0,0,0,0,
0.228433,0,0,0,0,0,0,0,
0.229909,0,0,0,0,0,0,0,
0.231388,0,0,0,0,0,0,0,
0.232757,0,0,0,0,0,0,0,
0.234202,0,0,0,0,0,0,0,
0.235533,0,0,0,0,0,0,0,
0.236837,0,0,0,0,0,0,0,
0.238297,0,0,0,0,0,0,0,
0.239712,0,0,0,0,0,0,0,
0.240999,0,0,0,0,0,0,0,
0.24239,0,0,0,0,0,0,0,
0.243745,0,0,0,0,0,0,0,
0.245079,0,0,0,0,0,0,0,
0.246524,0,0,0,0,0,0,0,
0.247904,0,0,0,0,0,0,0,
0.249286,0,0,0,0,0,0,0,
0.250787,0,0,0,0,0,0,0,
0.252181,0,0,0,0,0,0,0,
0.253501,0,0,0,0,0,0,0,
0.254942,0,0,0,0,0,0,0,
0.256273,0,0,0,0,0,0,0,
0.257643,0,0,0,0,0,0,0,
0.259059,0,0,0,0,0,0,0,
0.260456,0,0,0,0,0,0,0,
0.261827,0,0,0,0,0,0,0,
0.263188,0,0,0,0,0,0,0,
0.264543,0,0,0,0,0,0,0,
0.265958,0,0,0,0,0,0,0,
0.267342,0,0,0,0,0,0,0,
0.268702,0,0,0,0,0,0,0,
0.270146,0,0,0,0,0,0,0,
0.271531,0,0,0,0,0,0,0,
0.272981,0,0,0,0,0,0,0,
0.274566,0,0,0,0,0,0,0,
0.275998,0,0,0,0,0,0,0,
0.277403,0,0,0,0,0,0,0,
0.278918,0,0,0,0,0,0,0,
0.280478,0,0,0,0,0,0,0,
0.282023,0,0,0,0,0,0,0,
0.283401,0,0,0,0,0,0,0,
0.284752,0,0,0,0,0,0,0,
0.286146,0,0,0,0,0,0,0,
0.287499,0,0,0,0,0,0,0,
0.288876,0,0,0,0,0,0,0,
0.290363,0,0,0,0,0,0,0,
0.291806,0,0,0,0,0,0,0,
0.293193,0,0,0,0,0,0,0,
0.294633,0,0,0,0,0,0,0,
0.296038,0,0,0,0,0,0,0,
0.297955,0,0,0,0,0,0,0,
0.299424,0,0,0,0,0,0,0,
0.300807,0,0,0,0,0,0,0,
0.302193,0,0,0,0,0,0,0,
0.30356,0,0,0,0,0,0,0,
0.304959,0,0,0,0,0,0,0,
0.306376,0,0,0,0,0,0,0,
0.307779,0,0,0,0,0,0,0,
0.309212,0,0,0,0,0,0,0,
0.310651,0,0,0,0,0,0,0,
0.312012,0,0,0,0,0,0,0,
0.313409,0,0,0,0,0,0,0,
0.314968,0,0,0,0,0,0,0,
0.316361,0,0,0,0,0,0,0,
0.317831,0,0,0,0,0,0,0,
0.319236,0,0,0,0,0,0,0,
0.320638,0,0,0,0,0,0,0,
0.32203,0,0,0,0,0,0,0,
0.323434,0,0,0,0,0,0,0,
0.324813,0,0,0,0,0,0,0,
0.326254,0,0,0,0,0,0,0,
0.327791,0,0,0,0,0,0,0,
0.329212,0,0,0,0,0,0,0,
0.330661,0,0,0,0,0,0,0,
0.332077,0,0,0,0,0,0,0,
0.333494,0,0,0,0,0,0,0,
0.335023,0,0,0,0,0,0,0,
0.336425,0,0,0,0,0,0,0,
0.337856,0,0,0,0,0,0,0,
0.339305,0,0,0,0,0,0,0,
0.340811,0,0,0,0,0,0,0,
0.342275,0,0,0,0,0,0,0,
0.343679,0,0,0,0,0,0,0,
0.345071,0,0,0,0,0,0,0,
0.346517,0,0,0,0,0,0,0,
0.347914,0,0,0,0,0,0,0,
0.3493,0,0,0,0,0,0,0,
0.350783,0,0,0,0,0,0,0,
0.352231,0,0,0,0,0,0,0,
0.353689,0,0,0,0,0,0,0,
0.355101,0,0,0,0,0,0,0,
0.356515,0,0,0,0,0,0,0,
0.357973,0,0,0,0,0,0,0,
0.359357,0,0,0,0,0,0,0,
0.360736,0,0,0,0,0,0,0,
0.362136,0,0,0,0,0,0,0,
0.363524,0,0,0,0,0,0,0,
0.364882,0,0,0,0,0,0,0,
0.366415,0,0,0,0,0,0,0,
0.367822,0,0,0,0,0,0,0,
0.369221,0,0,0,0,0,0,0,
0.370627,0,0,0,0,0,0,0,
0.372005,0,0,0,0,0,0,0,
0.3735,0,0,0,0,0,0,0,
0.37508,0,0,0,0,0,0,0,
0.376535,0,0,0,0,0,0,0,
0.378021,0,0,0,0,0,0,0,
0.379426,0,0,0,0,0,0,0,
0.380839,0,0,0,0,0,0,0,
0.382283,0,0,0,0,0,0,0,
0.383707,0,0,0,0,0,0,0,
0.385086,0,0,0,0,0,0,0,
0.386641,0,0,0,0,0,0,0,
0.388046,0,0,0,0,0,0,0,
0.389434,0,0,0,0,0,0,0,
0.391175,0,0,0,0,0,0,0,
0.392561,0,0,0,0,0,0,0,
0.393969,0,0,0,0,0,0,0,
0.395388,0,0,0,0,0,0,0,
0.396796,0,0,0,0,0,0,0,
0.398354,0,0,0,0,0,0,0,
0.399819,0,0,0,0,0,0,0,
0.401229,0,0,0,0,0,0,0,
0.402691,0,0,0,0,0,0,0,
0.404177,0,0,0,0,0,0,0,
0.405699,0,0,0,0,0,0,0,
0.407067,0,0,0,0,0,0,0,
0.408388,0,0,0,0,0,0,0,
0.409721,0,0,0,0,0,0,0,
0.411108,0,0,0,0,0,0,0,
0.412461,0,0,0,0,0,0,0,
0.414045,0,0,0,0,0,0,0,
0.415463,0,0,0,0,0,0,0,
0.416861,0,0,0,0,0,0,0,
0.418302,0,0,0,0,0,0,0,
0.419696,0,0,0,0,0,0,0,
0.421085,0,0,0,0,0,0,0,
0.422557,0,0,0,0,0,0,0,
0.424038,0,0,0,0,0,0,0,
0.425485,0,0,0,0,0,0,0,
0.427013,0,0,0,0,0,0,0,
0.428437,0,0,0,0,0,0,0,
0.429889,0,0,0,0,0,0,0,
0.431288,0,0,0,0,0,0,0,
0.432654,0,0,0,0,0,0,0,
0.434197,0,0,0,0,0,0,0,
0.435646,0,0,0,0,0,0,0,
0.437014,0,0,0,0,0,0,0,
0.438444,0,0,0,0,0,0,0,
0.43982,0,0,0,0,0,0,0,
0.441216,0,0,0,0,0,0,0,
0.442656,0,0,0,0,0,0,0,
0.444034,0,0,0,0,0,0,0,
0.445432,0,0,0,0,0,0,0,
0.446907,0,0,0,0,0,0,0,
0.448311,0,0,0,0,0,0,0,
0.449793,0,0,0,0,0,0,0,
0.451302,0,0,0,0,0,0,0,
0.452685,0,0,0,0,0,0,0,
