2.81e-06,0,0,0,0,0,0,
0.0014408,0,0,0,0,0,0,
0.00273277,0,0,0,0,0,0,
0.00408271,0,0,0,0,0,0,
0.00539935,0,0,0,0,0,0,
0.00678041,0,0,0,0,0,0,
0.00821174,-0.1,-0.1,-0.26,-0.013,-0.0115,-0.003,
0.00968241,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0110011,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0123593,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0137217,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.015051,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0164896,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0178908,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0193273,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0208101,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0221732,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0235568,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0249397,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0264115,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.027769,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0290798,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0304562,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0318056,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0332734,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0347294,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0361373,0.02,0.44,0.22,-0.002,-0.002,-0.0025,
0.0376041,-0.1,0.64,-0.02,0.0115,-0.0075,-0.02,
0.0389401,-0.1,0.64,-0.02,0.0115,-0.0075,-0.02,
0.0402781,-0.1,0.64,-0.02,0.0115,-0.0075,-0.02,
0.0416098,-0.1,0.64,-0.02,0.0115,-0.0075,-0.02,
0.0430019,-0.1,0.64,-0.02,0.0115,-0.0075,-0.02,
