-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.34130,1.22000,1.17600,1.18400
-0.08950,0.58850,0.33926,1.22000,1.17600,1.18400
-0.08950,0.58850,0.33722,1.22000,1.17600,1.18400
-0.08950,0.58850,0.33518,1.22000,1.17600,1.18400
-0.08950,0.58850,0.33314,1.22000,1.17600,1.18400
-0.08950,0.58850,0.33110,1.22000,1.17600,1.18400
-0.08950,0.58850,0.32906,1.22000,1.17600,1.18400
-0.08950,0.58850,0.32701,1.22000,1.17600,1.18400
-0.08950,0.58850,0.32497,1.22000,1.17600,1.18400
-0.08950,0.58850,0.32293,1.22000,1.17600,1.18400
-0.08950,0.58850,0.32089,1.22000,1.17600,1.18400
-0.08950,0.58850,0.31885,1.22000,1.17600,1.18400
-0.08950,0.58850,0.31681,1.22000,1.17600,1.18400
-0.08950,0.58850,0.31477,1.22000,1.17600,1.18400
