2.497e-06,0,0,0,0,0,0,
0.00135129,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.00269446,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.00405344,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.00537799,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.00673084,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.00805091,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.00937597,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.0107345,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.0121235,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.0134479,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.0147928,0.38,0.92,-0.34,0.0245,-0.0145,-0.0215,
0.0161373,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0175235,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0190744,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0204401,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0217852,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0231427,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0245199,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0258337,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0278212,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0294248,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0308534,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0322043,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0335848,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0350026,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0363904,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0384143,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0399155,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0413101,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0428247,-0.22,-0.24,-0.62,0.0015,-0.018,0.017,
0.0441935,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0455678,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0469973,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0484141,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0497921,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0511509,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0526656,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0543299,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0557764,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0572173,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0586079,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.0600564,0.22,0.44,0.52,0.0245,0.009,-0.0055,
0.061398,0.22,0.44,0.52,0.0245,0.009,-0.0055,
