1.11e-05,0,0,0,0,0,0,
0.00151581,0,0,0,0,0,0,
0.00291501,0,0,0,0,0,0,
0.00426332,0,0,0,0,0,0,
0.00558362,0,0,0,0,0,0,
0.00698403,0,0,0,0,0,0,
0.00855554,0,0,0,0,0,0,
0.00990804,0,0,0,0,0,0,
0.01127,0,0,0,0,0,0,
0.0126342,0,0,0,0,0,0,
0.0140052,0,0,0,0,0,0,
0.0153225,0,0,0,0,0,0,
0.0166558,0,0,0,0,0,0,
0.0180382,0,0,0,0,0,0,
0.0193537,0,0,0,0,0,0,
0.0206711,0,0,0,0,0,0,
0.0220325,0,0,0,0,0,0,
0.0234002,0,0,0,0,0,0,
0.0247542,0,0,0,0,0,0,
0.0261973,0,0,0,0,0,0,
0.0275576,0,0,0,0,0,0,
0.0288727,0,0,0,0,0,0,
0.0302354,0,0,0,0,0,0,
0.0316183,0,0,0,0,0,0,
0.0330128,0,0,0,0,0,0,
0.0344414,0,0,0,0,0,0,
0.0358081,0,0,0,0,0,0,
0.0371447,0,0,0,0,0,0,
0.0385463,0,0,0,0,0,0,
0.0399333,0,0,0,0,0,0,
0.0412531,0,0,0,0,0,0,
0.0426032,0,0,0,0,0,0,
0.0439146,0,0,0,0,0,0,
0.0452572,0,0,0,0,0,0,
0.0466662,0,0,0,0,0,0,
0.047997,0,0,0,0,0,0,
0.0493306,0,0,0,0,0,0,
0.0507554,0,0,0,0,0,0,
0.0521069,0,0,0,0,0,0,
0.0534661,0,0,0,0,0,0,
0.0548358,0,0,0,0,0,0,
0.0561593,0,0,0,0,0,0,
0.0574814,0,0,0,0,0,0,
0.0588444,0,0,0,0,0,0,
0.0602002,0,0,0,0,0,0,
0.061598,0,0,0,0,0,0,
0.0630236,0,0,0,0,0,0,
0.0643468,0,0,0,0,0,0,
0.0656903,0,0,0,0,0,0,
0.067139,0,0,0,0,0,0,
0.0685069,0,0,0,0,0,0,
0.0699965,0,0,0,0,0,0,
0.0713563,0,0,0,0,0,0,
0.0726721,0,0,0,0,0,0,
0.0740413,0,0,0,0,0,0,
0.0753921,0,0,0,0,0,0,
0.0767374,0,0,0,0,0,0,
0.0781647,0,0,0,0,0,0,
0.0795695,0,0,0,0,0,0,
0.0809328,0,0,0,0,0,0,
0.0822987,0,0,0,0,0,0,
0.0836478,0,0,0,0,0,0,
0.0850079,0,0,0,0,0,0,
0.0864022,0,0,0,0,0,0,
0.0877445,0,0,0,0,0,0,
0.0891128,0,0,0,0,0,0,
0.0904759,0,0,0,0,0,0,
0.0918098,0,0,0,0,0,0,
0.0931702,0,0,0,0,0,0,
0.0945028,0,0,0,0,0,0,
0.0958269,0,0,0,0,0,0,
0.0971616,0,0,0,0,0,0,
0.0985593,0,0,0,0,0,0,
0.099883,0,0,0,0,0,0,
0.10123,0,0,0,0,0,0,
0.102689,0,0,0,0,0,0,
0.104019,0,0,0,0,0,0,
0.105415,0,0,0,0,0,0,
0.106798,0,0,0,0,0,0,
0.108128,0,0,0,0,0,0,
0.109432,0,0,0,0,0,0,
0.110765,0,0,0,0,0,0,
0.112117,0,0,0,0,0,0,
0.113411,0,0,0,0,0,0,
0.11513,0,0,0,0,0,0,
0.11649,0,0,0,0,0,0,
0.117834,0,0,0,0,0,0,
0.119191,0,0,0,0,0,0,
0.120518,0,0,0,0,0,0,
0.121874,0,0,0,0,0,0,
0.123217,0,0,0,0,0,0,
0.124496,0,0,0,0,0,0,
0.125839,0,0,0,0,0,0,
0.127122,0,0,0,0,0,0,
0.128435,0,0,0,0,0,0,
0.129868,0,0,0,0,0,0,
0.131192,0,0,0,0,0,0,
0.132509,0,0,0,0,0,0,
0.133888,0,0,0,0,0,0,
0.135197,0,0,0,0,0,0,
0.136528,0,0,0,0,0,0,
0.137966,0,0,0,0,0,0,
0.139326,0,0,0,0,0,0,
0.140606,0,0,0,0,0,0,
0.141941,0,0,0,0,0,0,
0.143239,0,0,0,0,0,0,
0.1445,0,0,0,0,0,0,
0.145836,0,0,0,0,0,0,
0.147135,0,0,0,0,0,0,
0.148442,0,0,0,0,0,0,
0.149775,0,0,0,0,0,0,
0.151076,0,0,0,0,0,0,
0.152394,0,0,0,0,0,0,
0.153718,0,0,0,0,0,0,
0.155108,0,0,0,0,0,0,
0.156492,0,0,0,0,0,0,
0.157887,0,0,0,0,0,0,
0.159209,0,0,0,0,0,0,
0.160494,0,0,0,0,0,0,
0.161859,0,0,0,0,0,0,
0.163245,0,0,0,0,0,0,
0.164664,0,0,0,0,0,0,
0.166032,0,0,0,0,0,0,
0.16736,0,0,0,0,0,0,
0.168704,0,0,0,0,0,0,
0.170028,0,0,0,0,0,0,
0.171392,0,0,0,0,0,0,
0.172748,0,0,0,0,0,0,
0.174163,0,0,0,0,0,0,
0.175488,0,0,0,0,0,0,
0.176815,0,0,0,0,0,0,
0.178159,0,0,0,0,0,0,
0.179504,0,0,0,0,0,0,
0.180867,0,0,0,0,0,0,
0.182265,0,0,0,0,0,0,
0.183577,0,0,0,0,0,0,
0.184889,0,0,0,0,0,0,
0.186257,0,0,0,0,0,0,
0.187589,0,0,0,0,0,0,
0.188893,0,0,0,0,0,0,
0.190218,0,0,0,0,0,0,
0.191549,0,0,0,0,0,0,
0.192873,0,0,0,0,0,0,
0.194201,0,0,0,0,0,0,
0.195511,0,0,0,0,0,0,
0.196832,0,0,0,0,0,0,
0.198206,0,0,0,0,0,0,
0.199525,0,0,0,0,0,0,
0.200841,0,0,0,0,0,0,
0.202239,0,0,0,0,0,0,
0.203566,0,0,0,0,0,0,
0.204875,0,0,0,0,0,0,
0.206244,0,0,0,0,0,0,
0.207548,0,0,0,0,0,0,
0.208891,0,0,0,0,0,0,
0.210333,0,0,0,0,0,0,
0.211831,0,0,0,0,0,0,
0.213173,0,0,0,0,0,0,
0.214557,0,0,0,0,0,0,
0.2159,0,0,0,0,0,0,
0.217249,0,0,0,0,0,0,
0.218659,0,0,0,0,0,0,
0.219968,0,0,0,0,0,0,
0.221285,0,0,0,0,0,0,
0.222635,0,0,0,0,0,0,
0.223962,0,0,0,0,0,0,
0.225302,0,0,0,0,0,0,
0.226688,0,0,0,0,0,0,
0.228058,0,0,0,0,0,0,
0.229408,0,0,0,0,0,0,
0.230785,0,0,0,0,0,0,
0.232111,0,0,0,0,0,0,
0.233414,0,0,0,0,0,0,
0.234798,0,0,0,0,0,0,
0.236108,0,0,0,0,0,0,
0.23741,0,0,0,0,0,0,
0.238779,0,0,0,0,0,0,
0.240089,0,0,0,0,0,0,
0.241412,0,0,0,0,0,0,
0.242783,0,0,0,0,0,0,
0.24408,0,0,0,0,0,0,
0.245429,0,0,0,0,0,0,
0.246816,0,0,0,0,0,0,
0.248141,0,0,0,0,0,0,
0.249478,0,0,0,0,0,0,
0.250909,0,0,0,0,0,0,
