4.261e-06,0,0,0,0,0,0,
0.00142425,0,0,0,0,0,0,
0.0028009,0,0,0,0,0,0,
0.00415916,0,0,0,0,0,0,
0.00552033,0,0,0,0,0,0,
0.00689968,0,0,0,0,0,0,
0.00820951,0,0,0,0,0,0,
0.00953316,0,0,0,0,0,0,
0.0108414,0,0,0,0,0,0,
0.0121584,0,0,0,0,0,0,
0.0134873,0,0,0,0,0,0,
0.0148572,0,0,0,0,0,0,
0.0166306,0,0,0,0,0,0,
0.0179851,0,0,0,0,0,0,
0.019347,0.28,-0.54,0,0.0045,-0.0155,-0.003,
0.0210303,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0224233,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0237913,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0252688,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0267777,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0281247,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0294974,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0308246,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0321769,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0335222,-0.02,-0.16,-0.16,-0.0125,-0.016,0,
0.0350751,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0364256,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0378695,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0392485,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0405395,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0420209,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0434804,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0448249,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0462315,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0476431,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0489695,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0503514,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0519026,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0532038,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0545416,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0559957,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0573275,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0588364,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0602202,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0616774,0,-0.22,1.06,0.013,0.002,-0.0025,
0.0631793,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0646495,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0660288,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0675552,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0689433,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0703854,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0717874,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0731838,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0745687,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.075945,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.07732,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0787085,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0800828,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0814323,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0828034,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0842369,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0856121,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0870473,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0884476,0.38,0.02,0.12,-0.0025,-0.006,0.0035,
0.0898356,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.0912652,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.0926368,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.0940406,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.0954645,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.0968195,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.0982293,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.0996004,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.100974,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.102449,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.10383,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.105218,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.106639,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.108011,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.109409,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.110816,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.11216,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.11354,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.115023,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.116369,-0.12,0.14,-1.28,0.0065,-0.0135,-0.007,
0.117764,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.11923,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.120586,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.122731,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.124141,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.125524,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.126929,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.128315,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.12971,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.131108,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.132437,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.133843,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.135266,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.13667,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.13808,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.139445,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.140799,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.142255,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.143743,0.18,-0.08,0.62,0.0115,-0.0245,-0.004,
0.145101,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.146498,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.147936,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.149395,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.150928,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.15237,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.153787,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.155782,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.157135,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.158533,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.159933,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.16132,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.162694,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.164054,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.165414,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.16683,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.168222,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.169617,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.171175,0.26,0.32,0,-0.003,-0.008,-0.0065,
0.172543,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.173929,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.175402,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.17677,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.178733,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.18019,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.181812,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.183293,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.184643,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.185982,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.187414,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.188797,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.190156,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.191522,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.192859,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.194184,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.195566,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.196933,0.22,-0.12,-0.32,-0.0365,-0.028,-0.008,
0.198388,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.199743,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.201129,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.202603,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.204027,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.205382,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.206774,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.20815,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.209524,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.210987,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.212364,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.213898,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.215381,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.216778,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.218187,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.219561,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.220929,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.222319,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.2237,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.225101,0.56,0.2,-1.16,-0.0105,-0.023,0,
0.226577,0.14,0.5,0.22,0.0095,-0.005,0.0085,
