-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.39375,1.22000,1.17600,1.18400
-0.07900,0.63500,0.38750,1.22000,1.17600,1.18400
-0.07900,0.63500,0.38125,1.22000,1.17600,1.18400
-0.07900,0.63500,0.37500,1.22000,1.17600,1.18400
-0.07900,0.63500,0.36875,1.22000,1.17600,1.18400
-0.07900,0.63500,0.36250,1.22000,1.17600,1.18400
-0.07900,0.63500,0.35625,1.22000,1.17600,1.18400
-0.07900,0.63500,0.35000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.34375,1.22000,1.17600,1.18400
-0.07900,0.63500,0.33750,1.22000,1.17600,1.18400
-0.07900,0.63500,0.33125,1.22000,1.17600,1.18400
-0.07900,0.63500,0.32500,1.22000,1.17600,1.18400
-0.07900,0.63500,0.31875,1.22000,1.17600,1.18400
-0.07900,0.63500,0.31250,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30625,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.30000,1.22000,1.17600,1.18400
-0.07757,0.63417,0.30000,1.22000,1.17600,1.18400
-0.07597,0.63227,0.30000,1.22000,1.17600,1.18400
-0.07443,0.63020,0.30000,1.22000,1.17600,1.18400
-0.07316,0.62884,0.30000,1.22000,1.17600,1.18400
-0.07235,0.62910,0.30000,1.22000,1.17600,1.18400
-0.07223,0.63185,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.30625,1.22000,1.17600,1.18400
-0.07300,0.63800,0.31250,1.22000,1.17600,1.18400
-0.07300,0.63800,0.31875,1.22000,1.17600,1.18400
-0.07300,0.63800,0.32500,1.22000,1.17600,1.18400
-0.07300,0.63800,0.33125,1.22000,1.17600,1.18400
-0.07300,0.63800,0.33750,1.22000,1.17600,1.18400
-0.07300,0.63800,0.34375,1.22000,1.17600,1.18400
-0.07300,0.63800,0.35000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.35625,1.22000,1.17600,1.18400
-0.07300,0.63800,0.36250,1.22000,1.17600,1.18400
-0.07300,0.63800,0.36875,1.22000,1.17600,1.18400
-0.07300,0.63800,0.37500,1.22000,1.17600,1.18400
-0.07300,0.63800,0.38125,1.22000,1.17600,1.18400
-0.07300,0.63800,0.38750,1.22000,1.17600,1.18400
-0.07300,0.63800,0.39375,1.22000,1.17600,1.18400
-0.07300,0.63800,0.40000,1.22000,1.17600,1.18400
-0.07300,0.63800,0.40000,1.22000,1.17600,1.18400
-0.07900,0.63500,0.40000,1.22000,1.17600,1.18400
